Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV52,OUT019,74.50302915728938
NCW06,OUT013,100.43872759440161
FDX36,OUT035,107.0583005960307
FDT35,OUT027,104.06329844915537
NCL19,OUT010,54.90571857587114
NCD31,OUT046,99.80363930220454
FDE53,OUT019,58.119320231740346
FDW58,OUT019,55.993629586645106
DRF48,OUT046,103.63345551054083
FDW57,OUT035,103.769972791956
DRH13,OUT017,100.66961038525818
FDT33,OUT013,96.60512694318372
DRK47,OUT027,112.02893988222408
FDY22,OUT010,73.51545001313794
FDC35,OUT019,82.67758138707326
FDO03,OUT013,97.10340436751974
FDF24,OUT045,103.30049274020001
FDF56,OUT018,98.13880135017989
FDD28,OUT013,105.88185115276372
FDG53,OUT027,110.98918782427417
FDO27,OUT019,74.10149383943357
NCF54,OUT018,96.61696896179802
FDC20,OUT027,112.35876726894546
FDU10,OUT046,97.77670688850944
DRA24,OUT018,104.51662460297504
FDA02,OUT010,58.72960786451117
FDG10,OUT017,101.38914405395614
FDW39,OUT010,55.87949910353313
FDP04,OUT019,56.00154119880897
NCM55,OUT013,103.48041337779969
FDG47,OUT045,107.99225582704331
NCU41,OUT017,96.83814900426823
NCK31,OUT017,97.96650784541067
FDZ46,OUT045,97.47135021172134
FDU13,OUT027,108.91891150916808
NCF19,OUT045,96.40153185968012
NCJ43,OUT013,102.77732843432862
NCJ05,OUT045,100.70666304135656
FDS04,OUT027,108.04787617027249
FDX28,OUT010,74.017768599891
FDB41,OUT027,117.56400133490503
FDG53,OUT046,104.65216773000598
FDL15,OUT010,55.09703928054404
FDQ08,OUT049,99.38209044605412
DRN36,OUT013,105.4593308712292
FDI46,OUT013,98.12804129793845
FDG16,OUT027,114.63578244640607
FDV32,OUT013,98.23430582509089
FDF44,OUT010,73.57446970076846
FDK04,OUT018,93.55747846369366
NCA41,OUT013,100.22939683116812
FDD51,OUT017,109.69259142644837
NCZ53,OUT045,98.27132811988572
FDP01,OUT027,104.62267473072545
FDY25,OUT049,102.26586488361237
FDB17,OUT018,103.17365025178808
NCV54,OUT018,98.47641172196509
FDJ32,OUT017,95.14125345548265
FDA37,OUT049,107.68290141275281
FDG35,OUT035,110.54300686289682
NCM05,OUT018,99.21424825420642
FDG45,OUT046,107.86753311010622
FDH28,OUT013,101.49388751169222
NCE18,OUT049,99.39351431419352
FDH38,OUT045,101.42299770422841
FDR56,OUT013,96.67172519045285
FDH17,OUT027,110.79852521839331
FDD39,OUT049,106.97616175357362
FDB41,OUT049,112.03966677516455
NCR53,OUT046,106.38658637682006
FDX46,OUT017,98.15555033429806
FDV28,OUT049,104.26078131550369
FDA08,OUT018,102.40628552679816
FDH45,OUT017,107.84196714874301
NCS38,OUT010,73.5733424166579
FDD40,OUT010,58.68195578950373
DRM59,OUT035,103.21072106407698
NCJ43,OUT018,98.93737058822674
NCN29,OUT013,103.13626540226451
NCC19,OUT045,102.82096990617552
FDR56,OUT035,104.58436001279482
FDZ43,OUT049,102.44425212016924
FDJ32,OUT010,72.99248617158351
DRH03,OUT017,102.28266688532207
NCZ54,OUT035,101.7209451978585
FDE26,OUT017,109.14784601783842
FDS03,OUT045,92.01653510627776
DRZ24,OUT019,73.06057389531304
FDO48,OUT027,104.62267473072545
FDW39,OUT049,99.90398127449761
NCK05,OUT049,103.07431696238612
NCK30,OUT017,97.22070298811747
FDT27,OUT018,93.20108049486454
FDS08,OUT019,74.53605250508672
NCJ19,OUT049,107.31995380206276
FDC58,OUT045,102.221990284985
DRE37,OUT013,103.15251763755393
FDW02,OUT035,98.16347293599371
FDJ02,OUT010,56.3643653488981
FDX09,OUT045,98.1580288665715
FDT31,OUT010,54.75607486622823
FDI24,OUT049,104.3944508389531
FDY09,OUT045,98.04546489232104
FDV28,OUT045,103.3439193293751
DRM47,OUT049,104.98283308704964
FDT52,OUT019,68.19529725738616
FDI48,OUT018,95.98055515590396
FDY55,OUT017,99.788028623502
FDU48,OUT013,96.03812149237666
FDN25,OUT045,97.44488325212063
FDP20,OUT049,98.47641670948965
FDJ15,OUT013,97.1562652866714
FDD04,OUT018,100.98615676850494
FDY58,OUT045,98.1799167266351
FDR37,OUT018,92.42193335265401
FDF44,OUT013,103.98173813018947
FDD32,OUT045,104.96775998298533
FDR57,OUT017,94.37490656203632
DRG39,OUT027,113.52390219726853
FDX15,OUT017,104.52176810738167
DRN37,OUT045,105.84839488253225
FDW40,OUT027,108.27328735742388
FDB32,OUT049,106.0616911209611
FDM40,OUT018,91.68262244012143
FDE39,OUT027,112.48753121289168
DRH49,OUT017,100.66961038525818
FDT46,OUT049,96.47030003791487
NCF06,OUT035,97.40542530409691
FDP07,OUT017,101.56151556925788
FDC04,OUT013,105.66567281183248
FDZ32,OUT017,98.76593312427654
FDD50,OUT045,109.81322639555256
FDU56,OUT017,95.49674150656185
FDV34,OUT017,95.62979338684568
NCY41,OUT013,102.69325272449728
NCK18,OUT046,101.08815812476098
DRH25,OUT049,103.20666336718085
FDT57,OUT046,96.86950251617235
FDV56,OUT018,93.0228473228704
FDV12,OUT045,97.44772403791069
FDN52,OUT017,101.02530860626399
FDX38,OUT035,100.98767493862609
FDE47,OUT018,112.18303451476152
NCO07,OUT013,102.59974578698109
FDV09,OUT027,102.78928798415285
FDZ23,OUT019,77.37378453185734
DRH51,OUT018,99.33303529388073
NCY54,OUT045,104.02102526952912
DRG49,OUT013,105.83119977270647
NCC19,OUT049,103.82620215821507
NCV53,OUT045,98.27132811988572
FDZ47,OUT019,61.00238376364058
NCO26,OUT018,98.54573385432379
NCP02,OUT045,96.48553127332794
NCW30,OUT018,98.47641172196509
NCN55,OUT046,100.31585746540588
FDB20,OUT010,75.06514937697789
DRL11,OUT013,104.73426697683647
DRD60,OUT045,101.06092995217048
FDW14,OUT010,57.39518814542344
FDL27,OUT010,54.798682134926565
FDU09,OUT018,93.0403167217582
DRH36,OUT027,110.86780909283584
FDP34,OUT027,105.8142084477383
FDE04,OUT017,103.15083673114874
FDZ57,OUT027,106.88003097621132
FDF02,OUT010,73.07259071390662
FDG28,OUT045,103.47397482220515
NCI31,OUT046,100.74249373644896
FDT43,OUT013,95.8227143214755
FDU20,OUT046,99.10977883237405
FDD53,OUT013,104.7240854827905
FDW15,OUT045,95.77377506975976
NCT53,OUT045,98.27132811988572
NCG55,OUT027,105.75961768897615
FDD48,OUT035,104.36730094519203
FDG47,OUT049,111.22203510188693
FDI21,OUT017,100.1191727424174
FDT27,OUT017,94.14170859216654
DRO35,OUT013,104.80166253857054
FDD33,OUT017,110.27170742196733
FDC04,OUT035,104.41907226077096
FDY34,OUT013,100.12236081962199
DRJ49,OUT049,103.20666336718085
FDE05,OUT049,106.97846134714763
FDU31,OUT017,95.1350815481885
NCN19,OUT027,110.48170065775764
FDK56,OUT027,106.38965945699834
FDK58,OUT017,94.87109454873828
NCJ42,OUT035,99.47437347339165
FDZ34,OUT027,112.62510983309686
FDA52,OUT018,99.96767316057394
NCR29,OUT013,100.88209716362036
FDT48,OUT035,96.02241014878007
DRJ51,OUT019,73.6865449468065
NCS54,OUT046,97.9815803367512
FDV01,OUT035,104.72557277880422
DRG51,OUT027,113.52390219726853
NCG42,OUT013,100.64036647819994
FDA51,OUT049,112.41513362381741
FDV19,OUT010,56.525980237831185
NCT18,OUT045,95.86477071365151
NCS41,OUT045,98.27132811988572
FDO03,OUT046,98.28831739756372
FDL12,OUT010,73.47248432698515
FDY37,OUT010,56.389983712248934
FDI58,OUT049,100.96474457822536
FDT28,OUT018,92.3338846072408
NCC42,OUT010,51.21480835949593
FDO01,OUT017,96.56942781709027
FDJ02,OUT013,97.6078704354058
FDQ04,OUT018,91.49968759358671
DRL47,OUT013,104.73426697683647
FDZ32,OUT035,100.56981647794223
FDC35,OUT035,113.83775945982775
FDX14,OUT045,95.01199047374922
FDZ35,OUT013,99.17065837634603
FDL14,OUT013,97.37325791462908
FDO04,OUT049,98.90081594621104
DRK11,OUT017,101.30027188288665
FDB44,OUT018,103.01408515314247
FDZ50,OUT049,99.2546336788019
FDI12,OUT027,115.46460528946845
FDU43,OUT017,95.15149462124359
FDD58,OUT010,74.19106777006739
FDB27,OUT017,102.48647091010399
FDB04,OUT018,102.91283911883781
NCO17,OUT013,96.37707821680756
FDL12,OUT017,103.02925316396116
DRJ13,OUT049,103.20666336718085
FDD57,OUT045,102.54839853713324
FDW19,OUT035,98.5962143672757
DRD27,OUT018,103.99076395985136
FDH27,OUT027,110.12239473725565
NCW30,OUT027,108.78982497625951
FDR40,OUT018,92.02303790056727
FDG05,OUT013,102.61676591550405
NCY41,OUT019,74.51287916222238
FDI38,OUT018,98.49061544665048
FDR20,OUT046,99.83824795004863
FDE09,OUT017,101.65822696039251
FDN50,OUT019,57.52174528886452
DRF27,OUT045,103.02997598735507
DRF51,OUT013,103.74493484154293
NCO02,OUT019,74.83873927623794
FDB51,OUT027,113.74988815314472
FDJ50,OUT013,97.89107723596805
FDN52,OUT013,94.82844897303265
FDX14,OUT013,97.15606476161393
FDT27,OUT019,76.06514477674399
FDV10,OUT013,97.84214326685328
FDU33,OUT046,102.20482053216548
FDU58,OUT046,99.32629205673436
NCP42,OUT027,108.78982497625951
FDL51,OUT027,104.67565210005023
DRH15,OUT027,115.17661468402281
FDU16,OUT017,94.8915548549996
FDW15,OUT017,95.34332389248804
FDQ44,OUT045,95.81602421163059
NCI06,OUT027,106.1175086737593
DRK23,OUT019,74.23639252572707
FDC28,OUT035,104.28297085173021
NCY17,OUT019,74.51287916222238
NCV05,OUT018,98.91120437816774
FDM34,OUT019,71.90166578076544
DRD60,OUT027,111.82190309420356
FDT38,OUT046,97.76322865047645
FDQ57,OUT018,94.13404662754323
FDE59,OUT027,119.22809285818524
NCM43,OUT046,100.85253421821605
DRI51,OUT049,106.00059192241099
NCG30,OUT017,102.86416650492968
NCK54,OUT035,98.65834623640018
FDQ16,OUT019,47.70529573198129
FDI36,OUT013,101.7629626610971
FDX16,OUT027,106.96988063175193
FDA34,OUT046,113.31341747148453
FDJ48,OUT018,94.1894330182276
FDU47,OUT035,105.18351665883618
FDS39,OUT046,96.30215962427053
FDD11,OUT046,114.31514796176478
FDM16,OUT027,104.53921943332602
FDU56,OUT018,93.52221933904988
FDQ32,OUT017,95.68632122113657
DRK35,OUT013,98.93788045969993
FDA58,OUT049,108.52706976683315
DRG48,OUT019,57.6772502674296
FDT59,OUT010,54.89446633701463
FDQ31,OUT019,73.16628696513031
FDS51,OUT018,93.3253986819731
FDW32,OUT027,106.99956605028562
FDI15,OUT027,113.38873356968773
NCV30,OUT017,94.79818183977402
DRG25,OUT049,103.20666336718085
FDT02,OUT013,95.933186097518
FDO33,OUT027,106.05117325007566
FDP38,OUT035,96.90933508787867
FDZ45,OUT035,98.49583639172731
NCA54,OUT027,105.77066767369281
FDU33,OUT017,101.52910390217365
FDN58,OUT017,94.87109454873828
FDI05,OUT045,108.96581502522288
FDM57,OUT019,72.66074356199583
NCS42,OUT027,108.78982497625951
FDB57,OUT045,104.36751914454892
FDC03,OUT045,96.49169350946218
FDZ58,OUT013,100.7186383587997
NCK29,OUT045,107.58007702597442
NCR53,OUT045,106.78589157058401
FDE26,OUT027,115.55767292728206
FDU52,OUT049,98.20705323985781
FDE41,OUT027,113.36815073320128
FDU38,OUT018,88.79080441418084
FDA52,OUT017,110.40946978860035
FDW46,OUT046,100.65581938013905
DRI59,OUT035,103.49245559139858
FDT38,OUT035,95.57806610431048
FDL33,OUT018,92.32732164366081
FDQ01,OUT027,107.28419755607126
FDJ08,OUT046,103.27478874847645
FDQ47,OUT049,103.9031586714722
NCZ18,OUT013,101.5465978270234
FDE29,OUT017,108.80666928288026
FDF10,OUT027,114.68070583816697
FDC48,OUT049,106.36454457989252
FDY58,OUT013,100.36731989718095
NCX30,OUT010,53.943995383393826
FDV11,OUT013,92.97401931019364
FDT46,OUT046,96.86950251617235
DRD01,OUT019,75.09347717474903
FDQ11,OUT013,96.33291581329357
NCM41,OUT017,98.4131276048319
NCC55,OUT013,100.7161052231255
FDG45,OUT027,113.62051031761878
NCQ54,OUT049,97.57784177513193
FDM34,OUT045,94.57487389390083
FDD17,OUT019,58.60876849147833
FDN38,OUT027,107.78307575846948
FDB53,OUT018,100.60866157219236
NCL06,OUT035,89.25732042637425
NCV18,OUT019,74.37936275692618
FDX25,OUT013,100.18852991382133
FDB39,OUT046,106.80427024254666
FDC33,OUT049,107.3763291383736
NCO14,OUT018,98.3874368431784
FDA58,OUT027,115.38616468267475
NCQ02,OUT017,94.79818183977402
NCR53,OUT017,106.1907709245266
FDN52,OUT046,102.13642584880547
FDG26,OUT046,105.72633574249829
FDE23,OUT027,120.89406813029717
DRI37,OUT013,103.15251763755393
DRH37,OUT018,103.5053838523653
FDO01,OUT035,98.42123048333283
FDK45,OUT049,97.43526640964635
FDP23,OUT049,99.14023333775626
FDM33,OUT035,101.19958547103121
FDD36,OUT017,103.07599609367286
FDL56,OUT017,101.8715751039286
FDT27,OUT010,74.25001855164386
FDG52,OUT017,100.17548205690765
NCL42,OUT035,99.42496149167033
DRJ24,OUT046,105.74682808415308
FDV38,OUT046,103.73881789879992
FDT35,OUT045,100.40445523923935
FDY51,OUT045,99.27504091442974
FDC37,OUT017,102.48647091010399
NCP43,OUT013,101.22881773263212
FDO33,OUT045,100.47642115163866
FDW04,OUT018,92.74123302842354
NCC31,OUT046,99.80363930220454
FDK22,OUT049,97.4165170504821
FDJ50,OUT017,95.85680103742446
FDV13,OUT017,96.45316433502643
DRL60,OUT017,100.25117045577171
FDW03,OUT017,95.34332389248804
FDY27,OUT035,100.43958324527995
FDB39,OUT027,113.74988815314472
FDU59,OUT045,105.74985029459042
FDZ57,OUT049,100.89786750860993
FDO21,OUT049,97.91456754179937
FDS43,OUT018,92.27045936039728
FDU28,OUT010,73.00053055907104
FDC51,OUT010,58.68663651331564
FDW16,OUT010,56.94354866386691
FDP32,OUT010,72.26291394781136
FDB60,OUT019,60.74925614377805
NCQ30,OUT046,97.9815803367512
FDD26,OUT049,101.43927636569276
FDI44,OUT045,107.84087885562246
DRH23,OUT046,108.39771803172468
FDO44,OUT046,102.42097519913852
FDG04,OUT046,105.58854658950338
FDM32,OUT027,103.64202196767918
FDM09,OUT013,95.8053454756827
FDZ47,OUT013,98.2627607535127
FDM40,OUT027,106.87849954333232
FDY48,OUT017,97.78093651541927
NCM30,OUT045,97.97479720347987
FDX36,OUT010,76.14724492221946
DRF03,OUT017,102.28266688532207
FDN51,OUT049,97.88332767810994
FDM57,OUT049,95.41865003120576
FDB35,OUT049,114.24657682400928
FDY13,OUT027,106.9389089230292
FDA37,OUT017,103.83030577844197
NCX53,OUT017,96.83814900426823
FDD59,OUT018,111.56811723800949
FDX10,OUT019,74.50654954193436
FDC03,OUT018,95.41629207353382
FDW43,OUT035,99.91523593378415
FDW10,OUT046,97.98291491398237
FDY14,OUT027,106.98672984912977
FDV43,OUT045,94.69795871292044
FDO40,OUT013,96.81034617103003
FDP46,OUT027,95.7644332019075
NCE43,OUT019,74.93938301281536
FDD05,OUT035,104.88273004896834
FDJ60,OUT010,74.11584797509082
DRE27,OUT018,99.33303529388073
FDO11,OUT035,98.07500087837434
DRG11,OUT027,112.0591383646238
FDK33,OUT010,54.708180444196
DRM23,OUT045,108.52919077130448
FDJ02,OUT027,105.76862579842542
NCZ05,OUT045,98.27132811988572
NCL30,OUT013,103.05758811264542
FDZ19,OUT018,94.36177631657539
FDM45,OUT049,101.99802184468766
FDO36,OUT046,97.83544603403723
NCK31,OUT045,98.39067231726833
DRJ37,OUT045,100.19783760599663
FDP24,OUT018,91.15104722049553
FDF46,OUT013,103.69453311826923
FDX46,OUT019,74.43041333375731
NCL18,OUT045,104.64756206891545
FDJ26,OUT013,95.90462872528703
FDJ07,OUT045,94.51199170712401
FDY15,OUT013,97.91949877521
DRG01,OUT045,100.19783760599663
FDF58,OUT045,100.60306399583739
FDZ14,OUT019,71.68338383000072
FDP31,OUT049,103.13002359703854
FDH45,OUT013,101.19248596908477
FDA09,OUT010,72.49175418911709
FDW31,OUT035,99.00232522035263
FDA57,OUT046,104.79090993912969
NCE55,OUT035,103.18734890036126
FDC17,OUT019,58.61344347537231
FDC59,OUT013,115.78559923764534
FDA22,OUT013,108.41226035745633
FDK52,OUT035,95.00593671662237
NCM26,OUT046,101.26233550446032
NCT53,OUT035,99.45151153606577
FDW45,OUT018,95.24713850418624
NCI18,OUT035,97.40542530409691
FDE38,OUT018,102.23605225494502
FDF08,OUT019,75.0402430262344
FDY58,OUT010,54.73593090584667
FDF58,OUT019,57.08588085333891
FDX39,OUT017,97.82530514015393
FDB44,OUT049,106.0616911209611
FDF28,OUT013,103.83267570946872
FDE39,OUT013,104.86075712956638
FDT37,OUT018,92.93682674163533
FDZ45,OUT017,96.82567554631939
FDO40,OUT035,96.82371800037133
FDM57,OUT027,98.64488662083964
DRG36,OUT017,106.21055718300066
FDY36,OUT010,57.47656342544775
DRL60,OUT027,110.40739660604423
FDS25,OUT019,73.41008316876514
DRF49,OUT027,110.86780909283584
FDP16,OUT045,95.86305883580246
FDS60,OUT049,98.10447190043094
FDU15,OUT027,102.03625233114833
FDK43,OUT046,97.51961630454979
FDN25,OUT046,100.670722090581
FDE53,OUT049,104.99888790225125
FDB22,OUT013,104.80719530441272
FDE39,OUT017,101.94862400902119
FDX35,OUT035,95.36086455554978
NCG54,OUT049,91.97364986271998
FDH27,OUT035,101.96506882346914
NCK42,OUT013,103.13011590374332
FDS25,OUT049,105.56369538124255
FDI10,OUT018,98.50921043528339
FDU35,OUT035,95.8309702555641
FDI04,OUT017,96.05800656597084
DRK23,OUT035,94.52482732033121
FDB53,OUT019,74.45318322633041
FDY02,OUT049,106.2690307244886
FDM60,OUT035,98.42123048333283
NCJ31,OUT010,74.78161513283004
DRP35,OUT017,108.39445224656838
NCQ30,OUT018,98.47641172196509
DRL11,OUT010,61.13188486646747
FDU01,OUT013,96.01000410381766
FDR39,OUT035,101.43309223504268
FDO08,OUT046,99.9196107740087
FDC02,OUT045,103.38382436836022
NCZ29,OUT035,90.86333328607681
FDF29,OUT010,57.73410513466251
FDZ23,OUT017,98.30995653060971
NCU53,OUT018,98.91120437816774
NCW30,OUT013,100.43872759440161
NCM26,OUT027,109.95880208081842
FDV50,OUT027,107.81453566829884
FDW15,OUT049,98.58510681301435
FDI35,OUT027,116.45053957553773
FDO11,OUT017,96.22964702495068
FDN48,OUT046,99.9017563445711
NCA17,OUT049,101.49864539694879
NCN54,OUT013,102.07880483579882
FDP22,OUT013,95.02551866040167
NCB54,OUT035,99.81073746135343
FDD08,OUT045,103.68233864604544
DRM48,OUT010,73.3309863010475
FDG41,OUT027,108.20462096272894
FDE44,OUT027,114.89453485680772
FDE26,OUT035,109.5813684005311
NCS38,OUT013,101.5465978270234
NCJ54,OUT018,98.93737058822674
FDI40,OUT019,75.46775952525951
FDN45,OUT018,92.29986528209297
FDU43,OUT046,99.24921653635667
FDI04,OUT010,73.59964787486064
NCC07,OUT018,96.95241654257104
NCC07,OUT019,56.0102110359861
NCD18,OUT045,89.86809463986307
FDU55,OUT035,96.65677811014204
FDX59,OUT035,100.05161621004808
FDR52,OUT049,95.59726028708882
NCP17,OUT013,101.37473617890636
FDQ32,OUT045,96.55385285783753
NCT17,OUT049,100.02695958614528
FDO10,OUT049,97.91456754179937
FDE32,OUT049,105.50526284306471
FDN44,OUT045,95.97853627813817
FDH02,OUT035,103.70895028817182
FDK60,OUT013,96.26757694626056
FDS24,OUT019,76.56911902214155
FDL03,OUT010,55.40483436368637
FDB46,OUT027,116.24387713836848
FDO48,OUT049,99.90339556628278
FDZ39,OUT049,100.5584888159923
FDT02,OUT027,102.73620416009862
FDC50,OUT013,105.38812937909302
FDP39,OUT035,95.0777366599812
DRG15,OUT018,100.46841809937962
FDP10,OUT018,92.04602891637757
FDF53,OUT027,113.14199927076717
FDN34,OUT045,95.32059858084862
FDK02,OUT045,103.94025088052247
FDC23,OUT045,109.57059121983445
FDJ10,OUT019,73.24896674753036
FDE53,OUT035,103.07816162265476
FDR25,OUT035,105.06659867270677
FDW50,OUT046,96.44382862517065
FDS09,OUT049,98.765573547789
FDW49,OUT010,73.4110318758886
FDU51,OUT046,102.83612962635824
FDF28,OUT018,100.46453022373859
NCY30,OUT018,98.47641172196509
FDD44,OUT045,105.61484233001956
FDX09,OUT017,97.50785166302252
NCF30,OUT013,99.64013433824717
FDZ50,OUT019,74.68348765938505
FDW37,OUT013,99.73254841255417
FDD11,OUT049,113.84478598317644
DRH39,OUT018,99.33303529388073
FDA36,OUT049,106.36454457989252
NCG43,OUT049,94.81423319154092
FDF02,OUT035,108.88703914851547
FDP57,OUT027,102.45411311809445
NCE42,OUT017,95.66970708626651
NCR38,OUT027,113.48942503910254
FDP03,OUT019,74.10149383943357
FDO51,OUT035,95.82738494278149
NCQ42,OUT046,97.9815803367512
NCM41,OUT046,102.58642625171197
FDH48,OUT027,110.27228047799724
DRF60,OUT046,103.63345551054083
FDJ27,OUT035,102.54270211594739
FDQ14,OUT013,96.6826669166191
FDN27,OUT017,93.63916702578237
NCQ02,OUT046,97.9815803367512
FDJ33,OUT049,102.53534005520345
FDP07,OUT027,106.24937401951115
DRE01,OUT049,107.73374031517994
FDU36,OUT045,95.44627483903051
FDL28,OUT017,95.99718832482917
NCX53,OUT046,100.44072883300221
FDZ39,OUT013,100.44601021670006
NCP42,OUT013,101.08880048313547
FDJ14,OUT035,98.65834233666456
FDK04,OUT049,98.90081594621104
NCC19,OUT017,102.8630847397577
FDS09,OUT018,88.03502838271919
FDZ02,OUT046,103.06936460787628
FDD35,OUT018,113.42248180991855
NCY42,OUT017,94.79818183977402
FDB05,OUT045,108.198563723493
FDF20,OUT035,102.7636454214587
NCO41,OUT018,98.76481107446645
FDC40,OUT027,113.68484706259208
FDV58,OUT045,102.08643788089158
FDZ57,OUT045,98.02124550493238
DRM35,OUT046,105.41689976792209
DRN36,OUT018,103.1416108874044
FDQ13,OUT046,99.28946865544569
DRO35,OUT010,56.75509018657535
NCD43,OUT035,97.40542530409691
FDA51,OUT018,100.30304228487272
NCX17,OUT027,114.47694075601781
NCZ17,OUT049,96.11783093937743
FDR11,OUT027,108.09162862856041
FDW34,OUT049,98.76817637248001
FDN50,OUT017,96.56942781709027
FDS09,OUT046,98.34197676459321
FDS48,OUT018,92.43313251839973
FDL44,OUT049,98.7477956429702
DRF48,OUT018,103.5053838523653
FDA14,OUT018,102.74052312677608
NCD30,OUT049,99.39246869652834
FDI16,OUT017,107.6505480835615
NCG06,OUT035,97.40542530409691
DRZ24,OUT035,101.3257264464466
NCS17,OUT045,97.10100183341446
FDB37,OUT045,104.66558017177383
FDE10,OUT035,108.35555904349282
FDC57,OUT045,104.97607080006362
FDM12,OUT018,93.37885514081137
FDE24,OUT049,110.7855225520427
FDW22,OUT045,96.06152447772332
DRD01,OUT027,113.4180163796303
NCZ18,OUT027,113.48942503910254
FDN49,OUT045,103.22546529366
FDR22,OUT035,96.36685007219381
FDV08,OUT019,56.85907279220312
FDY39,OUT046,101.56897362610096
FDV36,OUT049,99.40226319573483
FDO60,OUT045,96.36007887740445
FDU04,OUT027,102.3554970335426
FDR20,OUT027,103.32542691655844
FDW19,OUT019,58.12648462033456
FDU40,OUT049,98.06906509191431
FDK15,OUT045,101.25036523036901
DRF15,OUT035,104.06171451619453
FDQ25,OUT017,95.93625457536434
FDI48,OUT019,75.67758279559065
FDS49,OUT046,96.19900808677885
FDV22,OUT046,99.29029220132304
NCV42,OUT046,97.9815803367512
FDX26,OUT046,105.46208390695466
FDI33,OUT018,98.4811454318126
FDZ14,OUT049,102.64487334968007
FDG10,OUT013,104.6994305070221
FDM38,OUT018,91.91662766261511
FDG26,OUT027,111.93974792050687
FDH46,OUT035,101.71823691734937
FDN13,OUT018,92.39899063183815
FDU57,OUT035,103.37927274961874
NCI06,OUT046,99.8046892023348
FDM38,OUT045,103.84914401267864
NCG42,OUT010,54.66162659142206
FDL39,OUT045,96.99402455344985
FDT31,OUT019,55.78933828687014
FDV59,OUT013,97.03501987360322
FDB49,OUT035,105.71354013908783
FDD58,OUT049,104.13138773027289
DRN59,OUT046,105.6365064080551
FDX48,OUT049,102.1949510123826
FDQ11,OUT049,99.64157733367907
FDY12,OUT049,107.72202201479834
FDQ11,OUT045,96.84750425440694
DRI11,OUT017,101.72304742573165
FDY32,OUT027,109.22699643144402
FDS51,OUT045,93.45877063832393
FDR19,OUT010,73.28640575427947
DRB13,OUT018,104.51662460297504
FDS21,OUT035,95.81900763074134
FDQ40,OUT045,96.30673217294583
NCE55,OUT013,99.64013433824717
FDX43,OUT027,108.19585144872963
FDS12,OUT049,107.10365490359796
DRK01,OUT027,110.86780909283584
FDN25,OUT017,96.56942781709027
FDB60,OUT046,106.80427024254666
FDQ13,OUT017,95.0400108625889
DRK13,OUT045,105.78033255325772
DRF25,OUT018,103.5053838523653
NCD42,OUT019,55.89924766636458
FDW25,OUT045,96.94225828428033
NCV29,OUT027,109.8554099043095
NCK42,OUT035,98.65834623640018
DRJ13,OUT027,110.86780909283584
DRD15,OUT017,103.1635402457609
FDM27,OUT045,101.64419232490734
FDZ50,OUT018,92.0166503630251
FDC04,OUT046,106.80427024254666
FDF50,OUT049,109.7235528942061
FDP15,OUT045,99.51032611446996
FDK46,OUT035,95.63318522138276
FDZ56,OUT018,96.79590278205444
FDY60,OUT049,102.33503567421602
FDB10,OUT035,102.4502580863849
FDR57,OUT045,94.82208415256626
FDU58,OUT049,98.91706851524549
FDH02,OUT046,106.07808114414614
FDP48,OUT013,96.33291581329357
FDI46,OUT035,94.84354934721199
FDW56,OUT013,96.15825760126003
NCM19,OUT010,54.41614047749987
FDS50,OUT027,102.40310692406491
FDK24,OUT013,97.3462320721355
FDO36,OUT017,98.49375292866671
FDK45,OUT027,102.9862868137986
NCL05,OUT045,99.88062746276954
FDL32,OUT018,90.7903117657924
FDA28,OUT049,107.5425862335002
FDY36,OUT018,94.94085928155087
FDP32,OUT018,91.5660677006975
FDL50,OUT046,100.670722090581
DRC24,OUT049,104.50304771305426
NCS18,OUT017,94.79818183977402
FDD16,OUT017,102.94162866459294
NCV18,OUT013,101.5465978270234
FDX07,OUT046,102.19853071069372
NCZ05,OUT027,109.8554099043095
NCI31,OUT013,97.41581719599084
FDK14,OUT049,99.49018552671994
NCR06,OUT045,95.86477071365151
NCF54,OUT049,99.39351431419352
DRG23,OUT010,74.55315799386544
FDD53,OUT046,106.10552512059063
NCM31,OUT027,106.45173069480232
FDT16,OUT017,94.80854327500933
FDR40,OUT035,96.82034184609572
DRG25,OUT017,100.66961038525818
FDT10,OUT035,95.86014488574784
FDY32,OUT013,99.52686654336709
FDN50,OUT035,98.42123048333283
FDZ35,OUT019,57.74580899035651
NCP54,OUT045,95.86477071365151
NCD07,OUT035,97.57333213089946
FDS02,OUT018,92.15240408082444
DRN59,OUT018,102.49170837992251
DRB24,OUT013,107.16023469774005
FDP37,OUT027,107.11680081466817
DRB01,OUT018,95.06034053775859
FDR47,OUT046,105.3090802995849
NCM31,OUT010,74.43644033131356
NCF06,OUT027,105.4732899793065
NCV17,OUT027,109.8554099043095
FDS10,OUT049,96.70013433899103
FDN52,OUT035,102.53179632075938
FDZ48,OUT013,98.95208203920784
FDJ48,OUT049,99.72984675416657
DRB13,OUT027,113.4180163796303
FDV59,OUT017,95.88692516821779
FDL32,OUT035,103.15640852287561
FDZ12,OUT035,106.27339702604372
NCR06,OUT027,108.78982497625951
FDP51,OUT017,100.30253919949782
FDY22,OUT013,98.58832907860763
FDZ38,OUT049,101.71277215752134
NCO54,OUT035,97.49029047887883
FDR23,OUT035,100.63972046711473
FDM38,OUT049,104.77044536920421
FDS25,OUT013,96.97587522957218
